date,id,uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation,sunrise,sunset
2020-07-11,Downtown,4.0,9.1,54.0,23.0,10.0,2.5,07:06 AM,08:18 PM
2020-07-12,Downtown,4.0,7.8,77.0,24.0,11.0,8.3,07:06 AM,08:18 PM
2020-07-13,Downtown,4.0,6.6,74.0,23.0,11.0,10.9,07:06 AM,08:18 PM
2020-07-14,Downtown,5.0,9.1,45.0,26.0,11.0,10.9,07:07 AM,08:18 PM
2020-07-15,Downtown,5.0,10.3,59.0,26.0,11.0,13.8,07:07 AM,08:18 PM
2020-07-16,Downtown,5.0,9.1,69.0,26.0,11.0,6.7,07:07 AM,08:18 PM
2020-07-17,Downtown,4.0,9.1,45.0,25.0,10.0,6.2,07:08 AM,08:17 PM
2020-07-18,Downtown,4.0,7.8,52.0,24.0,10.0,5.3,07:08 AM,08:17 PM
2020-07-19,Downtown,5.0,9.1,53.0,26.0,10.0,9.9,07:09 AM,08:17 PM
2020-07-20,Downtown,5.0,7.8,54.0,26.0,11.0,23.0,07:09 AM,08:17 PM
2020-07-21,Downtown,4.0,9.1,56.0,25.0,11.0,28.2,07:09 AM,08:16 PM
2020-07-22,Downtown,4.0,7.8,68.0,24.0,11.0,13.5,07:10 AM,08:16 PM
2020-07-23,Downtown,4.0,6.5,78.0,24.0,12.0,14.2,07:10 AM,08:16 PM
2020-07-24,Downtown,4.0,7.8,65.0,24.0,11.0,17.8,07:10 AM,08:15 PM
2020-07-25,Downtown,4.0,9.1,66.0,23.0,10.0,32.3,07:11 AM,08:15 PM
2020-07-26,Downtown,4.0,7.8,64.0,23.0,10.0,6.6,07:11 AM,08:15 PM
2020-07-27,Downtown,4.0,9.1,49.0,23.0,10.0,3.9,07:12 AM,08:14 PM
2020-07-28,Downtown,4.0,9.1,70.0,23.0,11.0,9.7,07:12 AM,08:14 PM
2020-07-29,Downtown,4.0,7.8,77.0,23.0,11.0,12.1,07:12 AM,08:14 PM
2020-07-30,Downtown,4.0,9.1,74.0,25.0,11.0,13.9,07:13 AM,08:13 PM
2020-07-31,Downtown,4.0,7.8,74.0,22.0,11.0,18.5,07:13 AM,08:13 PM
2019-08-01,West,5.0,9.1,59.0,26.0,13.0,1.8,07:13 AM,08:13 PM
2019-08-02,West,5.0,10.3,42.0,26.0,14.0,1.6,07:14 AM,08:12 PM
2019-08-03,West,6.0,11.6,24.0,27.0,15.0,0.6,07:14 AM,08:12 PM
2019-08-04,West,5.0,9.0,46.0,26.0,14.0,11.3,07:14 AM,08:11 PM
2019-08-05,West,5.0,6.5,81.0,26.0,15.0,18.1,07:15 AM,08:11 PM
2019-08-06,West,5.0,6.5,70.0,24.0,15.0,27.8,07:15 AM,08:10 PM
2019-08-07,West,4.0,7.8,67.0,25.0,15.0,30.1,07:15 AM,08:10 PM
2019-08-08,West,4.0,6.5,72.0,23.0,14.0,23.4,07:16 AM,08:09 PM
2019-08-09,West,5.0,11.6,51.0,27.0,15.0,2.7,07:16 AM,08:09 PM
2019-08-10,West,5.0,9.0,66.0,27.0,15.0,4.3,07:16 AM,08:08 PM
2019-08-11,West,5.0,7.7,73.0,26.0,15.0,7.9,07:17 AM,08:08 PM
2019-08-12,West,5.0,10.3,65.0,28.0,15.0,8.2,07:17 AM,08:07 PM
2019-08-13,West,5.0,10.3,64.0,27.0,15.0,8.9,07:17 AM,08:06 PM
2019-08-14,West,5.0,9.0,72.0,27.0,16.0,13.3,07:18 AM,08:06 PM
2019-08-15,West,5.0,10.3,58.0,28.0,15.0,7.4,07:18 AM,08:05 PM
2019-08-16,West,5.0,10.3,38.0,27.0,14.0,1.4,07:18 AM,08:04 PM
2019-08-17,West,5.0,9.0,67.0,27.0,16.0,6.3,07:18 AM,08:04 PM
2019-08-18,West,5.0,7.7,71.0,27.0,16.0,13.2,07:19 AM,08:03 PM
2019-08-19,West,5.0,7.7,66.0,24.0,15.0,9.7,07:19 AM,08:02 PM
2019-08-20,West,6.0,11.6,25.0,27.0,13.0,4.1,07:19 AM,08:01 PM
2019-08-21,West,5.0,9.0,54.0,26.0,14.0,2.8,07:19 AM,08:01 PM
2019-08-22,West,5.0,7.7,73.0,25.0,15.0,19.3,07:20 AM,08:00 PM
2019-08-23,West,5.0,7.5,71.0,25.0,14.0,52.6,07:20 AM,07:59 PM
2019-08-24,West,5.0,7.5,72.0,27.0,16.0,16.0,07:20 AM,07:59 PM
2019-08-25,West,5.0,8.9,71.0,27.0,16.0,11.6,07:20 AM,07:58 PM
2019-08-26,West,5.0,6.2,80.0,26.0,16.0,12.9,07:21 AM,07:57 PM
2019-08-27,West,5.0,8.9,55.0,26.0,16.0,11.3,07:21 AM,07:56 PM
2019-08-28,West,5.0,10.2,65.0,25.0,15.0,8.3,07:21 AM,07:55 PM
2019-08-29,West,5.0,10.2,44.0,28.0,13.0,2.2,07:21 AM,07:55 PM
2019-08-30,West,5.0,10.2,50.0,28.0,13.0,2.7,07:22 AM,07:54 PM
2019-08-31,West,5.0,10.2,63.0,27.0,13.0,1.8,07:22 AM,07:53 PM
2019-09-01,West,6.0,11.6,22.0,28.0,13.0,0.3,07:22 AM,07:52 PM
2019-09-02,West,6.0,11.6,27.0,26.0,13.0,0.4,07:22 AM,07:51 PM
2019-09-03,West,5.0,10.2,41.0,26.0,12.0,1.9,07:22 AM,07:50 PM
2019-09-04,West,5.0,7.5,67.0,26.0,16.0,11.1,07:23 AM,07:50 PM
2019-09-05,West,5.0,8.9,69.0,25.0,15.0,16.3,07:23 AM,07:49 PM
2019-09-06,West,6.0,11.6,48.0,25.0,15.0,2.2,07:23 AM,07:48 PM
2019-09-07,West,5.0,7.5,65.0,26.0,13.0,7.2,07:23 AM,07:47 PM
2019-09-08,West,5.0,8.9,70.0,26.0,14.0,22.1,07:23 AM,07:46 PM
2019-09-09,West,4.0,8.9,73.0,24.0,14.0,16.9,07:24 AM,07:45 PM
2019-09-10,West,4.0,6.1,75.0,24.0,14.0,23.8,07:24 AM,07:44 PM
2019-09-11,West,4.0,7.5,71.0,24.0,13.0,21.3,07:24 AM,07:43 PM
2019-09-12,West,4.0,6.1,74.0,23.0,14.0,15.1,07:24 AM,07:43 PM
2019-09-13,West,4.0,8.8,62.0,23.0,14.0,10.3,07:24 AM,07:42 PM
2019-09-14,West,4.0,7.5,68.0,24.0,13.0,4.8,07:25 AM,07:41 PM
2019-09-15,West,2.0,10.2,80.0,0.0,0.0,1.8,07:25 AM,07:40 PM
2019-09-16,West,2.0,8.8,67.0,25.0,0.0,11.8,07:25 AM,07:39 PM
2019-09-17,West,5.0,8.8,69.0,27.0,13.0,15.6,07:25 AM,07:38 PM
2019-09-18,West,4.0,8.8,68.0,25.0,14.0,28.8,07:25 AM,07:37 PM
2019-09-19,West,5.0,6.1,73.0,26.0,14.0,35.5,07:26 AM,07:36 PM
2019-09-20,West,6.0,11.6,51.0,30.0,15.0,9.0,07:26 AM,07:35 PM
2019-09-21,West,5.0,10.2,55.0,28.0,13.0,4.1,07:26 AM,07:34 PM
2019-09-22,West,5.0,11.6,50.0,27.0,13.0,3.6,07:26 AM,07:34 PM
2019-09-23,West,5.0,11.6,53.0,27.0,13.0,1.9,07:26 AM,07:33 PM
2019-09-24,West,5.0,7.4,72.0,26.0,14.0,19.3,07:26 AM,07:32 PM
2019-09-25,West,5.0,6.0,79.0,25.0,15.0,29.6,07:27 AM,07:31 PM
2019-09-26,West,5.0,10.2,59.0,25.0,15.0,19.0,07:27 AM,07:30 PM
2019-09-27,West,5.0,10.2,43.0,30.0,15.0,2.0,07:27 AM,07:29 PM
2019-09-28,West,4.0,8.8,66.0,24.0,14.0,7.0,07:27 AM,07:28 PM
2019-09-29,West,4.0,8.8,71.0,20.0,15.0,6.8,07:28 AM,07:27 PM
2019-09-30,West,4.0,7.4,66.0,23.0,14.0,3.4,07:28 AM,07:26 PM
2019-10-01,West,5.0,11.6,39.0,26.0,14.0,5.6,07:28 AM,07:26 PM
2019-10-02,West,4.0,7.4,67.0,25.0,13.0,8.2,07:28 AM,07:25 PM
2019-10-03,West,4.0,11.6,43.0,27.0,13.0,2.3,07:28 AM,07:24 PM
2019-10-04,West,4.0,7.4,69.0,25.0,13.0,8.8,07:29 AM,07:23 PM
2019-10-05,West,4.0,8.8,59.0,25.0,13.0,5.2,07:29 AM,07:22 PM
2019-10-06,West,6.0,11.6,16.0,24.0,13.0,0.1,07:29 AM,07:21 PM
2019-10-07,West,5.0,11.6,23.0,24.0,13.0,0.0,07:29 AM,07:20 PM
2019-10-08,West,5.0,11.6,39.0,20.0,12.0,0.2,07:30 AM,07:20 PM
2019-10-09,West,4.0,10.2,52.0,26.0,12.0,1.0,07:30 AM,07:19 PM
2019-10-10,West,5.0,7.4,74.0,26.0,13.0,10.2,07:30 AM,07:18 PM
2019-10-11,West,5.0,7.4,75.0,26.0,15.0,14.8,07:30 AM,07:17 PM
2019-10-12,West,4.0,7.3,73.0,22.0,14.0,5.2,07:31 AM,07:16 PM
2019-10-13,West,5.0,11.6,53.0,27.0,13.0,3.9,07:31 AM,07:16 PM
2019-10-14,West,5.0,10.2,63.0,28.0,14.0,3.6,07:31 AM,07:15 PM
2019-10-15,West,5.0,11.6,54.0,27.0,14.0,1.0,07:32 AM,07:14 PM
2019-10-16,West,4.0,8.8,65.0,21.0,14.0,3.6,07:32 AM,07:13 PM
2019-10-17,West,4.0,5.9,81.0,18.0,11.0,24.9,07:32 AM,07:13 PM
2019-10-18,West,4.0,7.3,70.0,24.0,15.0,7.0,07:33 AM,07:12 PM
2019-10-19,West,5.0,8.7,67.0,25.0,15.0,11.8,07:33 AM,07:11 PM
2019-10-20,West,6.0,11.6,21.0,25.0,15.0,0.3,07:33 AM,07:10 PM
2019-10-21,West,5.0,10.2,38.0,26.0,15.0,2.4,07:34 AM,07:10 PM
2019-10-22,West,2.0,8.7,57.0,0.0,19.0,1.9,07:34 AM,07:09 PM
2019-10-23,West,4.0,11.6,59.0,23.0,13.0,5.2,07:34 AM,07:08 PM
2019-10-24,West,4.0,7.3,71.0,24.0,13.0,14.9,07:35 AM,07:08 PM
2019-10-25,West,4.0,5.9,78.0,23.0,14.0,20.7,07:35 AM,07:07 PM
2019-10-26,West,4.0,10.2,54.0,24.0,13.0,12.3,07:35 AM,07:07 PM
2019-10-27,West,5.0,10.2,45.0,25.0,14.0,14.8,07:36 AM,07:06 PM
2019-10-28,West,5.0,10.2,59.0,25.0,15.0,20.2,07:36 AM,07:05 PM
2019-10-29,West,5.0,8.7,71.0,26.0,16.0,14.9,07:37 AM,07:05 PM
2019-10-30,West,5.0,8.7,67.0,26.0,16.0,24.1,07:37 AM,07:04 PM
2019-10-31,West,4.0,7.3,69.0,19.0,12.0,12.5,07:38 AM,07:04 PM
2019-11-01,West,4.0,11.6,50.0,24.0,11.0,2.8,07:38 AM,07:03 PM
2019-11-02,West,4.0,11.6,61.0,21.0,13.0,11.3,07:38 AM,07:03 PM
2019-11-03,West,4.0,8.7,55.0,22.0,12.0,8.8,07:39 AM,07:02 PM
2019-11-04,West,4.0,11.6,40.0,24.0,13.0,1.1,07:39 AM,07:02 PM
2019-11-05,West,4.0,7.3,61.0,21.0,13.0,6.3,07:40 AM,07:01 PM
2019-11-06,West,5.0,11.6,43.0,24.0,12.0,5.0,07:40 AM,07:01 PM
2019-11-07,West,5.0,11.6,31.0,26.0,12.0,0.1,07:41 AM,07:01 PM
2019-11-08,West,5.0,11.6,34.0,23.0,12.0,0.1,07:41 AM,07:00 PM
2019-11-09,West,5.0,11.6,43.0,23.0,11.0,0.5,07:42 AM,07:00 PM
2019-11-10,West,4.0,10.1,44.0,26.0,12.0,0.4,07:42 AM,07:00 PM
2019-11-11,West,6.0,11.2,33.0,27.0,14.0,0.6,07:43 AM,06:59 PM
2019-11-12,West,4.0,11.2,36.0,22.0,13.0,0.4,07:43 AM,06:59 PM
2019-11-13,West,5.0,11.2,27.0,21.0,12.0,0.0,07:44 AM,06:59 PM
2019-11-14,West,4.0,11.1,35.0,24.0,12.0,1.1,07:45 AM,06:58 PM
2019-11-15,West,4.0,8.6,54.0,20.0,12.0,0.7,07:45 AM,06:58 PM
2019-11-16,West,4.0,8.6,68.0,21.0,11.0,1.0,07:46 AM,06:58 PM
2019-11-17,West,4.0,10.1,46.0,23.0,13.0,1.3,07:46 AM,06:58 PM
2019-11-18,West,4.0,10.1,60.0,25.0,13.0,3.9,07:47 AM,06:58 PM
2019-11-19,West,4.0,10.1,65.0,24.0,14.0,3.2,07:47 AM,06:57 PM
2019-11-20,West,6.0,11.1,46.0,26.0,14.0,2.0,07:48 AM,06:57 PM
2019-11-21,West,5.0,11.1,17.0,27.0,15.0,0.1,07:49 AM,06:57 PM
2019-11-22,West,6.0,11.1,4.0,26.0,15.0,0.0,07:49 AM,06:57 PM
2019-11-23,West,6.0,11.1,16.0,25.0,14.0,0.1,07:50 AM,06:57 PM
2019-11-24,West,4.0,10.1,26.0,25.0,13.0,0.3,07:50 AM,06:57 PM
2019-11-25,West,5.0,10.1,24.0,30.0,15.0,0.5,07:51 AM,06:57 PM
2019-11-26,West,6.0,11.1,8.0,29.0,14.0,0.0,07:52 AM,06:57 PM
2019-11-27,West,8.0,11.1,29.0,31.0,24.0,0.1,07:52 AM,06:57 PM
2019-11-28,West,6.0,11.0,3.0,30.0,16.0,0.0,07:53 AM,06:57 PM
2019-11-29,West,6.0,11.0,15.0,28.0,15.0,0.1,07:53 AM,06:57 PM
2019-11-30,West,6.0,11.0,5.0,28.0,15.0,0.0,07:54 AM,06:57 PM
2019-12-01,West,6.0,11.0,3.0,25.0,16.0,0.0,07:55 AM,06:57 PM
2019-12-02,West,5.0,11.0,19.0,26.0,12.0,0.0,07:55 AM,06:58 PM
2019-12-03,West,6.0,11.0,7.0,27.0,13.0,0.0,07:56 AM,06:58 PM
2019-12-04,West,6.0,11.0,2.0,27.0,15.0,0.0,07:56 AM,06:58 PM
2019-12-05,West,6.0,11.0,4.0,27.0,13.0,0.0,07:57 AM,06:58 PM
2019-12-06,West,6.0,11.0,1.0,27.0,14.0,0.0,07:58 AM,06:58 PM
2019-12-07,West,5.0,11.0,4.0,26.0,9.0,0.0,07:58 AM,06:59 PM
2019-12-08,West,5.0,11.0,5.0,27.0,11.0,0.0,07:59 AM,06:59 PM
2019-12-09,West,6.0,11.0,0.0,29.0,16.0,0.0,07:59 AM,06:59 PM
2019-12-10,West,6.0,10.6,4.0,29.0,14.0,0.0,08:00 AM,06:59 PM
2019-12-11,West,5.0,11.0,18.0,23.0,11.0,0.0,08:01 AM,07:00 PM
2019-12-12,West,5.0,11.0,5.0,25.0,11.0,0.0,08:01 AM,07:00 PM
2019-12-13,West,6.0,11.0,2.0,26.0,14.0,0.0,08:02 AM,07:00 PM
2019-12-14,West,6.0,11.0,2.0,27.0,13.0,0.0,08:02 AM,07:01 PM
2019-12-15,West,2.0,11.0,2.0,0.0,22.0,0.0,08:03 AM,07:01 PM
2019-12-16,West,5.0,11.0,4.0,25.0,13.0,0.0,08:03 AM,07:02 PM
2019-12-17,West,5.0,11.0,10.0,24.0,13.0,0.0,08:04 AM,07:02 PM
2019-12-18,West,4.0,11.0,28.0,20.0,11.0,0.0,08:05 AM,07:03 PM
2019-12-19,West,5.0,11.0,4.0,26.0,11.0,0.0,08:05 AM,07:03 PM
2019-12-20,West,4.0,8.5,40.0,21.0,12.0,0.1,08:06 AM,07:04 PM
2019-12-21,West,5.0,11.0,24.0,21.0,12.0,0.5,08:06 AM,07:04 PM
2019-12-22,West,3.0,7.0,57.0,16.0,10.0,0.7,08:07 AM,07:05 PM
2019-12-23,West,5.0,10.1,31.0,23.0,9.0,0.3,08:07 AM,07:05 PM
2019-12-24,West,5.0,11.0,17.0,27.0,12.0,0.2,08:08 AM,07:06 PM
2019-12-25,West,5.0,11.0,4.0,27.0,13.0,0.0,08:08 AM,07:06 PM
2019-12-26,West,6.0,11.0,2.0,27.0,13.0,0.0,08:08 AM,07:07 PM
2019-12-27,West,5.0,11.0,14.0,26.0,14.0,0.1,08:09 AM,07:07 PM
2019-12-28,West,5.0,11.0,6.0,26.0,13.0,0.0,08:09 AM,07:08 PM
2019-12-29,West,5.0,11.0,20.0,23.0,13.0,0.0,08:10 AM,07:08 PM
2019-12-30,West,5.0,11.0,7.0,23.0,13.0,0.0,08:10 AM,07:09 PM
2019-12-31,West,6.0,11.0,4.0,27.0,13.0,0.0,08:10 AM,07:10 PM
2020-01-01,West,5.0,11.0,6.0,23.0,13.0,0.0,08:11 AM,07:10 PM
2020-01-02,West,5.0,11.0,26.0,19.0,12.0,0.2,08:11 AM,07:11 PM
2020-01-03,West,4.0,7.0,60.0,21.0,12.0,0.1,08:11 AM,07:11 PM
2020-01-04,West,3.0,11.0,19.0,16.0,11.0,0.0,08:12 AM,07:12 PM
2020-01-05,West,5.0,11.0,1.0,24.0,8.0,0.0,08:12 AM,07:13 PM
2020-01-06,West,5.0,11.0,6.0,23.0,14.0,0.0,08:12 AM,07:13 PM
2020-01-07,West,4.0,7.0,48.0,19.0,11.0,0.0,08:12 AM,07:14 PM
2020-01-08,West,5.0,11.0,3.0,25.0,8.0,0.0,08:13 AM,07:15 PM
2020-01-09,West,6.0,11.0,3.0,27.0,13.0,0.0,08:13 AM,07:15 PM
2020-01-10,West,6.0,11.0,1.0,28.0,15.0,0.0,08:13 AM,07:16 PM
2020-01-11,West,6.0,11.0,3.0,28.0,15.0,0.0,08:13 AM,07:17 PM
2020-01-12,West,5.0,11.0,5.0,27.0,12.0,0.0,08:13 AM,07:17 PM
2020-01-13,West,5.0,11.1,6.0,25.0,13.0,0.0,08:13 AM,07:18 PM
2020-01-14,West,5.0,11.1,9.0,26.0,13.0,0.0,08:13 AM,07:19 PM
2020-01-15,West,5.0,11.1,9.0,26.0,13.0,0.0,08:14 AM,07:19 PM
2020-01-16,West,4.0,8.6,44.0,23.0,12.0,0.3,08:14 AM,07:20 PM
2020-01-17,West,5.0,11.1,23.0,23.0,11.0,0.0,08:14 AM,07:21 PM
2020-01-18,West,5.0,11.1,55.0,23.0,13.0,4.5,08:14 AM,07:21 PM
2020-01-19,West,3.0,5.5,74.0,18.0,11.0,17.1,08:14 AM,07:22 PM
2020-01-20,West,3.0,8.6,64.0,16.0,10.0,3.2,08:14 AM,07:22 PM
2020-01-21,West,4.0,11.1,17.0,19.0,9.0,0.0,08:14 AM,07:23 PM
2020-01-22,West,5.0,11.1,14.0,27.0,10.0,0.1,08:13 AM,07:24 PM
2020-01-23,West,4.0,10.1,48.0,22.0,11.0,1.7,08:13 AM,07:24 PM
2020-01-24,West,4.0,10.1,58.0,20.0,10.0,2.0,08:13 AM,07:25 PM
2020-01-25,West,5.0,11.1,26.0,22.0,10.0,0.2,08:13 AM,07:26 PM
2020-01-26,West,5.0,11.1,26.0,22.0,12.0,0.2,08:13 AM,07:26 PM
2020-01-27,West,5.0,11.1,25.0,22.0,12.0,0.1,08:13 AM,07:27 PM
2020-01-28,West,5.0,11.1,11.0,24.0,14.0,0.0,08:13 AM,07:27 PM
2020-01-29,West,5.0,11.2,11.0,22.0,12.0,0.0,08:12 AM,07:28 PM
2020-01-30,West,5.0,11.2,6.0,21.0,13.0,0.0,08:12 AM,07:29 PM
2020-01-31,West,5.0,11.2,29.0,22.0,12.0,0.1,08:12 AM,07:29 PM
2020-02-01,West,4.0,11.2,26.0,19.0,12.0,0.7,08:12 AM,07:30 PM
2020-02-02,West,5.0,11.2,25.0,24.0,11.0,0.7,08:11 AM,07:30 PM
2020-02-03,West,5.0,11.2,7.0,21.0,13.0,0.0,08:11 AM,07:31 PM
2020-02-04,West,5.0,11.2,29.0,21.0,13.0,0.4,08:11 AM,07:31 PM
2020-02-05,West,4.0,7.1,56.0,20.0,13.0,0.8,08:10 AM,07:32 PM
2020-02-06,West,5.0,11.2,28.0,23.0,12.0,0.2,08:10 AM,07:33 PM
2020-02-07,West,4.0,10.1,55.0,26.0,14.0,0.0,08:09 AM,07:33 PM
2020-02-08,West,6.0,11.3,3.0,30.0,15.0,0.0,08:09 AM,07:34 PM
2020-02-09,West,6.0,11.3,2.0,31.0,15.0,0.0,08:09 AM,07:34 PM
2020-02-10,West,6.0,11.3,2.0,31.0,16.0,0.0,08:08 AM,07:35 PM
2020-02-11,West,6.0,11.3,2.0,30.0,17.0,0.0,08:08 AM,07:35 PM
2020-02-12,West,6.0,11.3,5.0,26.0,16.0,0.0,08:07 AM,07:36 PM
2020-02-13,West,6.0,11.3,6.0,26.0,15.0,0.0,08:07 AM,07:36 PM
2020-02-14,West,4.0,10.1,38.0,25.0,12.0,3.4,08:06 AM,07:37 PM
2020-02-15,West,5.0,11.3,19.0,26.0,12.0,2.8,08:06 AM,07:37 PM
2020-02-16,West,6.0,11.3,1.0,29.0,15.0,0.0,08:05 AM,07:37 PM
2020-02-17,West,6.0,11.3,1.0,32.0,16.0,0.0,08:05 AM,07:38 PM
2020-02-18,West,7.0,11.3,0.0,32.0,18.0,0.0,08:04 AM,07:38 PM
2020-02-19,West,6.0,11.4,0.0,32.0,19.0,0.0,08:03 AM,07:39 PM
2020-02-20,West,6.0,11.4,7.0,27.0,14.0,0.0,08:03 AM,07:39 PM
2020-02-21,West,5.0,11.4,26.0,24.0,12.0,0.0,08:02 AM,07:40 PM
2020-02-22,West,6.0,11.4,8.0,29.0,12.0,0.0,08:02 AM,07:40 PM
2020-02-23,West,6.0,11.4,3.0,32.0,16.0,0.0,08:01 AM,07:40 PM
2020-02-24,West,6.0,11.4,3.0,30.0,16.0,0.0,08:00 AM,07:41 PM
2020-02-25,West,6.0,11.4,2.0,27.0,16.0,0.0,08:00 AM,07:41 PM
2020-02-26,West,5.0,11.6,6.0,24.0,14.0,0.0,07:59 AM,07:41 PM
2020-02-27,West,5.0,11.6,12.0,27.0,10.0,0.0,07:58 AM,07:42 PM
2020-02-28,West,5.0,11.6,14.0,27.0,13.0,0.1,07:58 AM,07:42 PM
2020-02-29,West,6.0,11.6,13.0,29.0,11.0,0.1,07:57 AM,07:43 PM
2020-03-01,West,6.0,11.6,6.0,32.0,16.0,0.0,07:56 AM,07:43 PM
2020-03-02,West,6.0,11.6,2.0,29.0,18.0,0.0,07:55 AM,07:43 PM
2020-03-03,West,6.0,11.6,2.0,26.0,19.0,0.0,07:55 AM,07:44 PM
2020-03-04,West,6.0,11.6,2.0,29.0,16.0,0.0,07:54 AM,07:44 PM
2020-03-05,West,6.0,11.6,7.0,27.0,17.0,0.0,07:53 AM,07:44 PM
2020-03-06,West,5.0,11.6,11.0,23.0,12.0,0.0,07:52 AM,07:44 PM
2020-03-07,West,5.0,11.6,6.0,28.0,11.0,0.0,07:52 AM,07:45 PM
2020-03-08,West,5.0,11.6,8.0,26.0,11.0,0.0,07:51 AM,07:45 PM
2020-03-09,West,6.0,11.6,7.0,28.0,14.0,0.0,07:50 AM,07:45 PM
2020-03-10,West,6.0,11.6,18.0,30.0,14.0,0.1,07:49 AM,07:46 PM
2020-03-11,West,6.0,11.6,18.0,27.0,12.0,0.1,07:48 AM,07:46 PM
2020-03-12,West,6.0,11.6,16.0,31.0,16.0,0.1,07:48 AM,07:46 PM
2020-03-13,West,7.0,11.6,29.0,30.0,20.0,0.8,07:47 AM,07:47 PM
2020-03-14,West,6.0,11.6,33.0,29.0,16.0,3.7,07:46 AM,07:47 PM
2020-03-15,West,6.0,11.6,32.0,33.0,16.0,5.9,07:45 AM,07:47 PM
2020-03-16,West,5.0,10.2,61.0,31.0,15.0,15.1,07:44 AM,07:47 PM
2020-03-17,West,6.0,11.6,33.0,28.0,15.0,9.5,07:43 AM,07:48 PM
2020-03-18,West,5.0,8.8,45.0,29.0,16.0,3.1,07:43 AM,07:48 PM
2020-03-19,West,6.0,11.6,48.0,32.0,18.0,5.1,07:42 AM,07:48 PM
2020-03-20,West,7.0,11.6,26.0,33.0,19.0,0.5,07:41 AM,07:48 PM
2020-03-21,West,6.0,11.6,37.0,31.0,14.0,1.4,07:40 AM,07:49 PM
2020-03-22,West,6.0,11.6,25.0,30.0,14.0,1.0,07:39 AM,07:49 PM
2020-03-23,West,7.0,11.6,0.0,32.0,18.0,0.0,07:38 AM,07:49 PM
2020-03-24,West,7.0,11.6,0.0,33.0,21.0,0.0,07:37 AM,07:49 PM
2020-03-25,West,7.0,11.6,0.0,36.0,21.0,0.0,07:37 AM,07:50 PM
2020-03-26,West,7.0,11.6,0.0,35.0,21.0,0.0,07:36 AM,07:50 PM
2020-03-27,West,7.0,11.6,0.0,33.0,21.0,0.0,07:35 AM,07:50 PM
2020-03-28,West,7.0,11.6,2.0,35.0,21.0,0.0,07:34 AM,07:50 PM
2020-03-29,West,7.0,11.6,12.0,33.0,17.0,0.1,07:33 AM,07:51 PM
2020-03-30,West,6.0,11.6,22.0,32.0,16.0,0.1,07:32 AM,07:51 PM
2020-03-31,West,7.0,11.6,1.0,29.0,21.0,0.0,07:31 AM,07:51 PM
2020-04-01,West,6.0,11.6,25.0,32.0,15.0,0.4,07:31 AM,07:51 PM
2020-04-02,West,5.0,6.1,80.0,28.0,17.0,3.8,07:30 AM,07:52 PM
2020-04-03,West,5.0,10.2,50.0,28.0,19.0,7.3,07:29 AM,07:52 PM
2020-04-04,West,5.0,8.9,69.0,26.0,19.0,11.3,07:28 AM,07:52 PM
2020-04-05,West,6.0,11.6,12.0,30.0,18.0,2.7,07:27 AM,07:52 PM
2020-04-06,West,5.0,10.2,54.0,29.0,18.0,0.7,07:26 AM,07:53 PM
2020-04-07,West,6.0,11.6,20.0,28.0,18.0,0.3,07:26 AM,07:53 PM
2020-04-08,West,7.0,11.6,18.0,31.0,20.0,0.4,07:25 AM,07:53 PM
2020-04-09,West,7.0,11.6,15.0,31.0,18.0,0.6,07:24 AM,07:53 PM
2020-04-10,West,7.0,11.6,6.0,31.0,21.0,0.0,07:23 AM,07:54 PM
2020-04-11,West,7.0,11.6,0.0,31.0,21.0,0.0,07:22 AM,07:54 PM
2020-04-12,West,6.0,11.6,0.0,29.0,20.0,0.0,07:22 AM,07:54 PM
2020-04-13,West,7.0,11.6,1.0,35.0,22.0,0.0,07:21 AM,07:55 PM
2020-04-14,West,7.0,11.6,1.0,32.0,22.0,0.0,07:20 AM,07:55 PM
2020-04-15,West,5.0,11.6,15.0,28.0,18.0,0.0,07:19 AM,07:55 PM
2020-04-16,West,5.0,10.2,33.0,29.0,18.0,0.7,07:18 AM,07:55 PM
2020-04-17,West,7.0,11.6,24.0,33.0,20.0,0.6,07:18 AM,07:56 PM
2020-04-18,West,6.0,10.2,44.0,30.0,20.0,5.2,07:17 AM,07:56 PM
2020-04-19,West,7.0,11.6,32.0,34.0,20.0,3.5,07:16 AM,07:56 PM
2020-04-20,West,7.0,11.6,31.0,34.0,20.0,2.2,07:16 AM,07:57 PM
2020-04-21,West,6.0,8.9,72.0,31.0,19.0,6.6,07:15 AM,07:57 PM
2020-04-22,West,6.0,10.3,45.0,30.0,19.0,5.5,07:14 AM,07:57 PM
2020-04-23,West,7.0,11.6,23.0,30.0,21.0,1.5,07:13 AM,07:57 PM
2020-04-24,West,6.0,8.9,45.0,29.0,20.0,2.2,07:13 AM,07:58 PM
2020-04-25,West,6.0,8.9,54.0,31.0,19.0,3.5,07:12 AM,07:58 PM
2020-04-26,West,5.0,7.6,66.0,26.0,18.0,1.5,07:11 AM,07:58 PM
2020-04-27,West,5.0,11.6,48.0,31.0,15.0,2.1,07:11 AM,07:59 PM
2020-04-28,West,6.0,11.6,18.0,28.0,19.0,1.4,07:10 AM,07:59 PM
2020-04-29,West,6.0,11.6,52.0,28.0,19.0,3.0,07:10 AM,07:59 PM
2020-04-30,West,6.0,11.6,33.0,28.0,17.0,12.3,07:09 AM,08:00 PM
